title,label,subject,time
「從明天五點二十七分開始，太陽將會遠離地球，天氣會因此變得比較嚴寒，這種現象叫做遠日點...這種現象將會延續至今年八月，一般上，天氣會比平時要冷」？,Fake,環境能源,2022/3/31
「瑞典研究表明，來自 COVID-19疫苗的mRNA會改變人類基因組」？,Fake,健康,2022/3/31
「陽明醫院公衛所張武修教授傳給大家的消息：超商宣佈重大事件。旗下飲品全都用越南茶葉，含劇毒戴奧辛」？,Fake,生活,2022/3/30
文章「生病的步驟：1虛→2寒→3濕→4凝→5瘀→6堵→7瘤→8癌。對應的症狀：1癢→2酸→3脹→4疼→5麻→6痹→7中風→8失覺」？,Fake,健康,2022/3/30
影片「俄軍摧毀『烏克蘭』雇傭軍車隊畫面曝光」？,Fake,國際,2022/3/28
「尿液黃、泡泡尿？小心腎臟毒素已超標！這個菜根泡水喝，早晚一杯，讓你2天排出10年毒素，遠離腎衰竭」？,Fake,健康,2022/3/25
「突發：英媒宣稱，研究證實新冠病毒是美國公司製造」？,Fake,科學研究,2022/3/25
影片「中東地區巴林國國王带着他的機器人保镖抵達迪拜参加第四次工業革命交流會」?,Fake,國際,2022/3/25
「緊急下架！台灣金針菇『驗出奪命細菌』小心吃下肚敗血症　『零售通路都有賣』」？,Fake,健康,2022/3/25
影片「東航墜機事件...結果有人臨時決定改變了目的是衢州機場，撿回來一命！這位就是昨天臨時有事下了飛機那位，活着逃過空難那位」？,Fake,國際,2022/3/24
圖片「喜馬拉雅山的靈猴花開了，二十年才開一次」？,Fake,生活,2022/3/24
「保加利亞調查記者2月26日推文，美國駐烏克蘭大使館剛剛刪除了官網有關五角大廈在烏克蘭資助11個生物實驗室的所有文件」？,Fake,國際,2022/3/24
連結「懇請大家救濟 我是台灣人在烏經營音響店，因被毀店鋪，導致我們的音箱無法售出，無奈求助好心，回血價售出！免關稅費，我們承擔」？,Fake,科技資安,2022/3/23
「3/16烏克蘭調查局逮捕了烏克蘭外交官，此人試圖走私14萬美元，8.8萬歐元，12公斤金條，13.8公斤的黃金首飾」？,Fake,國際,2022/3/23
「教宗方濟各果然有所行動！我沒看走眼！梵蒂岡外交官發表聲明，痛斥北約和歐盟干預烏克蘭問題」？,Fake,國際,2022/3/22
媒體報導：「隔夜雞肉麵引發敗血症！學生吃完手指、雙腳全截肢」、「雙腳慘截肢！只因吃了隔夜雞肉麵」？,Fake,健康,2022/3/22
「搭乘電扶梯遇到倒退時怎麼辦？萬一碰到這種狀況，記得把身體『向後轉』，就不會失衡而一堆人跌落地面腦震盪了」？,Fake,生活,2022/3/22
影片稱「自然的草莓籽都是鼓的、也有毫毛，但農藥草莓的子都是凹陷的」？,Fake,生活,2022/3/21
影片「烏克蘭指控俄軍屠殺平民，向傳媒展示被殺害的屍體時，出現神奇一幕」？,Fake,國際,2022/3/20
圖片「CNN報導 俄烏戰爭烏克蘭危機可能導致心肌炎」？,Fake,國際,2022/3/18
影片「請每位女性的同學親朋好友， 在照X光牙科跟乳房的時候，一定要要求甲狀腺護罩，以免得到甲狀腺癌」、「甲狀腺癌，可能跟病人在照牙科的X光片和乳房X光檢查有關」？,Fake,健康,2022/3/17
「輝瑞公司突然向美國證券交易委員會遞交 25 號表格，作出退市申請...輝瑞將會從上市公司中除名」、「輝瑞準備獲得美國證券交易委員會的許可，解散其法人身份，並永遠合法地消失」？,Fake,國際,2022/3/17
影片「急報！晚7時特大新聞！解放軍擊落台灣戰機！飛行員被押送回京！這次中國真的出手了！」？,Fake,政治與政策,2022/3/17
「烏克蘭自1991年12月25日以來沒有登記其邊界！烏克蘭無法被聯合國登記為主權國家...聯合國秘書長潘基文在2014年就表示過，烏克蘭不是一個主權國家...根據布達佩斯備忘錄，烏克蘭這國家從沒存在過」？,Fake,國際,2022/3/16
影片「左腦型人看到驢是向前走，右腦型人看到驢是向後走」？,Fake,生活,2022/3/16
圖表「部份輻射汙染地區輸台食品」？,Fake,生活,2022/3/15
圖卡「原來如此 普丁為此而開打 烏克蘭總統澤倫斯基衣服印有納粹符號」？,Fake,國際,2022/3/14
影片「這個影片別台看不到的，在烏克蘭戰死的俄羅斯軍隊，回到了俄羅斯，俄羅斯的人都跪下來為他們祈禱，看了真的很感動」？,Fake,國際,2022/3/14
「烏克蘭媒體指責俄軍轟炸婦產醫院，並附上視頻爲證，結果有網友發現視頻裏的孕婦是演員」？,Fake,國際,2022/3/12
圖片「CNN新聞畫面標題顯示“烏克蘭戰火持續但大致維持平和”」？,Fake,國際,2022/3/11
照片「我今天去超商買雞蛋！我外甥女在那裏上班，她告訴我 日本核蛋有寫兩個不同處....畫圈的地方是日本蛋」？,Fake,健康,2022/3/11
「FDA敗訴！輝瑞被迫公開疫苗數據！副作用足足9頁」、「接受實驗的46000人中有42000人有不良反應！有1200人死亡」？,Fake,健康,2022/3/11
「油麵、白麵、關廟麵、麵條…粉圓、熱狗、香腸… 添加那麼多磷酸鹽，所以很多人腎壞了，肝硬化了，癌症上身了」？,Fake,健康,2022/3/11
公文「烏克蘭政府臨時法令：釋放重刑犯充軍 ，並提供武器戴罪立功」？,Fake,國際,2022/3/10
「烏克蘭人在eBay賣俄羅斯的二手坦克」？,Fake,國際,2022/3/9
圖卡「核蛋來了」，並稱「不是白色蛋殼都不要吃」、「近日盡量不要去大賣場買雞蛋」？,Fake,政治與政策,2022/3/9
影片「西方媒體擺拍俄軍轟炸烏克蘭平民」？,Fake,國際,2022/3/8
圖片「印度航空還真勇，印度航空AI121飛入烏克蘭領空」？,Fake,國際,2022/3/8
「關於巴基斯坦會對俄羅斯採取什麼樣的經濟制裁，總理表示他們欠俄羅斯超過10億美金的債，現在他們不打算還這筆債了」？,Fake,國際,2022/3/8
圖卡：「返台最新隔離要求 六月以後打滿三劑返台免隔離」？,Fake,政治與政策,2022/3/7
影片「烏克蘭總統就職時搭計程車」、「這是當時發生的真實新聞」？,Fake,國際,2022/3/7
影片「另類背景出身的澤倫斯基真的令人刮目相看！ 他年輕時唱歌也是有板有眼的，來聽聽看他唱這首Endless Love」？,Fake,國際,2022/3/7
影片「勇敢的烏克蘭小女孩罵跑俄羅斯軍人 」、「你們的聲音雖弱小，但讓整個世界震撼！」？,Fake,國際,2022/3/7
影片：「烏克蘭擊落俄羅斯戰機」？,Fake,國際,2022/3/7
影片「蒲亭正式命令四大戰區...如果美國及北約聯軍在黑海挑釁...我命令你們用核武器回擊回擊他們的國家本土...我要求你們五天之內佔領歐洲」？,Fake,國際,2022/3/4
「全台停電 台電指3月起夜間彈性限電＋南部電網故障」？,Fake,環境能源,2022/3/4
影片「養護膝關節的特效法...膝關節退化變形疼痛可以不用開刀，可以再生復原。只要彈膝盪手就可以三個月自我修護」？,Fake,健康,2022/3/4
影片是俄羅斯及烏克蘭的戰爭？,Fake,國際,2022/3/4
圖卡「CNN的記者，上次死於阿富汗，今天又再次死於烏克蘭」？,Fake,國際,2022/3/3
影片「劇中唱歌的喜劇演員，就是當今烏克蘭的總統：澤倫斯基」？,Fake,國際,2022/3/3
「韓國醫院院長在韓國首爾召開新聞發布會，公布他們對疫苗的最新調研結果：疫苗注射液中含有鉻、銅、鐵、各種寄生蟲、氧化石墨烯，其中的一種寄生蟲為水螅」？,Fake,健康,2022/3/3
「全球疫苗繼續強制，輝瑞發推文要大家注意靜脈血栓」、「輝瑞官方首次承認：疫苗可導致肺栓塞（深主靜脈栓塞）」？,Fake,健康,2022/3/3
影片「西方媒體報導俄烏衝突陣亡者，直播鏡頭裡的屍體卻突然掀開蓋在臉上的黑布」？,Fake,國際,2022/3/3
影片「不明光柱射穿機翼，機體化為火球。澳洲戰機闖入中國墜毀。美國不敢碰的殺器，中國終於研制成功」？,Fake,國際,2022/3/2
影片「俄烏激戰，電視上看不到的畫面」？,Fake,國際,2022/3/2
錄音「2月19日烏克蘭電視台曝光 澤倫斯基安排家人出國電話」？,Fake,國際,2022/3/2
圖卡「蔡英文：因應烏克蘭情勢，我向全體國人做出三大承諾」？,Fake,政治與政策,2022/3/2
影片「H&M 耐吉 阿迪達斯 退出中國市場！1786家門店連夜清空 拆除廣告牌，美國萬億資產一夜化為泡影」？,Fake,國際,2022/3/2
影片「這是地獄！烏克蘭的地對空反擊」？,Fake,國際,2022/3/2
影片：「烏克蘭車隊，遭俄羅斯部隊襲擊，現場慘不忍睹！膽小者，勿開啟視頻！戰爭，可怕啊！」？,Fake,國際,2022/3/1
影片「烏克蘭國防部大樓 被俄軍三枚飛彈快夷平」？,Fake,國際,2022/3/1
圖片「烏克蘭妹子攜槍乘公車、烏克蘭副總統的太太拿起武器上戰場」？,Fake,國際,2022/3/1
婦女照片「2018年瓦斯爆炸圖片拿來冒充蒲亭入侵...這些年你還在吃主媒的飼料」？,Fake,國際,2022/3/1
影片「烏克蘭車隊遭俄羅斯部隊精準武器襲擊，人員裝備無一倖免，現場慘不忍睹」？,Fake,國際,2022/2/27
照片「烏克蘭總統澤連斯基身先士卒，脫下西裝換上軍裝扛槍上前線與俄羅斯決一死戰」？,Fake,國際,2022/2/26
影片「俄烏最新消息：司令部被端，海空全軍覆沒」、「突發！俄烏最新戰況公佈！烏克蘭亡國！海空全軍覆沒！最前線戰場視頻公布」？,Fake,國際,2022/2/25
影片宣稱近期烏俄開打?,Fake,國際,2022/2/25
影片「BREAKING NEWS C-RAM Russian& MIG-39 Ukraine 烏俄開戰」？,Fake,國際,2022/2/25
影片「俄羅斯打烏克蘭傘兵」、「俄羅斯傘兵入侵烏克蘭！」？,Fake,國際,2022/2/25
影片宣稱「俄烏局勢巨變」、「俄烏開打了」？,Fake,國際,2022/2/25
影片「烏克蘭國民衛隊司令部被摧毀」？,Fake,國際,2022/2/25
影片「基輔一處發電站遭到轟炸」？,Fake,國際,2022/2/24
圖片「CNN新聞畫面 蒲亭將推遲入侵，直到拜登向烏克蘭運送武器，供俄羅斯接管」？,Fake,國際,2022/2/24
影片「伊麗莎白女王正在用伊維菌素治療」？,Fake,國際,2022/2/24
「彰化市的三民市場、大台中五金百貨彰新店、建國陸橋的楓康超市、金馬路的全國電子，這陣子先不要去」？,Fake,生活,2022/2/24
「近來長輩與同學都發生尿崩症，送這個簡單動作給他們，目前聽到的都是馬上治癒了這個惱人症狀...可以藉由抬腳強迫刺激腦下垂體分泌抗利尿激素荷爾蒙」？,Fake,健康,2022/2/23
「恭喜！ 全聯福利中心分店開業促銷！通過問卷，您將有機會獲得 10000 新臺幣」？,Fake,生活,2022/2/23
「日本人自己都不吃福島食物，再便宜都一樣被抵制。福島的復興大使大塚範一多次在節目公開食用福島食物，後來卻得了血癌震驚日本 !」？,Fake,國際,2022/2/22
影片「國際奧委會正式決定，為中國小將蘇翊鳴補發2022年北京冬奧金牌，取消加拿大裁判資格，永久禁賽」？,Fake,國際,2022/2/22
圖卡「美國CDC早已承認PCR無法確診新冠。所有品牌新冠疫苗都是違法實驗針。打進大量有毒的刺突蛋白...... 」？,Fake,健康,2022/2/22
影片「東加海底火山爆發」？,Fake,國際,2022/2/21
影片宣稱「它（枸杞菊花茶、檸檬水、葡萄乾水）是天然的肝臟清道夫！連續吃4天，排出80%肝臟毒素」？,Fake,健康,2022/2/21
「文章〈我正在改變〉作者是演歌仔戲的楊麗花」？,Fake,生活,2022/2/18
「一條領帶救心肌梗塞缺血適應法」？,Fake,健康,2022/2/18
影片「澳大利亞殯儀館主任揭示了疫苗造成大量死亡嬰兒...大量孩子死亡」？,Fake,國際,2022/2/17
照片「如果有人在3-4月份賣芒果，大家千萬不要買，因為那是催花下農藥特重的芒果」？,Fake,生活,2022/2/17
「一人打針 全家感染...打疫苗的人散發出來的刺突蛋白微粒脫落...以空氣傳播而感染，連小孩、貓、狗都會被感染」？,Fake,健康,2022/2/17
影片「大反轉！韓國隊都認了？韓國總統中文向北京冬奧道歉，請求中國再給一次機會，接下來一幕所有人都傻眼了」？,Fake,國際,2022/2/17
影片宣稱「幫川普治癒好了新冠病的御醫說出了新冠病源的內情」？,Fake,健康,2022/2/17
圖卡「每百萬死於新冠肺炎的人數（疫苗打越多的死得越多），疫苗根本無法防重症與死亡!!」?,Fake,國際,2022/2/16
圖卡「法國諾貝爾醫學獎蒙塔尼耶說：接種第三針的人，去做愛滋病檢測，結果會令你吃驚」？,Fake,健康,2022/2/16
「家長們請不要再讓你的孩子喝太多飲料了！很多小孩容易得白血病主要原因是小孩子最喜歡喝飲料」？,Fake,健康,2022/2/16
影片「歐洲一國家又退出北約！美國嚇壞了，總統出面乞求留下...徹底和美國翻臉！歐洲宣布解散北約！」？,Fake,國際,2022/2/15
影片「輝瑞前總裁現身曝光疫苗真相...mRNA疫苗會使大量新冠病毒刺突蛋白進入微血管內皮細胞...產生血栓」？,Fake,健康,2022/2/15
「由最下面往上吃蘋果，不能跳格，每格都要吃到，且要練到吃到80個才算及格，訓練您的反應靈活度、交感神經張力與巴金森病有無問題」？,Fake,健康,2022/2/14
「美國CNN報道，美國移民局新聞發言人今天正式發表聲明，向舊金山灣區法院提起公訴，要求法庭發出谷愛凌的逮捕令」？,Fake,國際,2022/2/14
影片「淡水南瓜隧道可提供觀賞，目前已進入結果期」、「宜蘭壯圍的南瓜隧道，很美喔」？,Fake,生活,2022/2/14
「剛剛研發出來的遊戲，這也是老年痴呆症的檢驗標準」？,Fake,健康,2022/2/12
「電梯急墜自救法...電梯急速往下墜落時按亮所有樓層按鈕」？,Fake,生活,2022/2/11
「在台灣看不到2022北京冬奧會的完整開幕式，如果不是因為美國抵制北京冬奧會，美媒體的限制操控？那就是台灣的網路被塔綠班掌控了」？,Fake,國際,2022/2/11
「奇怪，華航在美國發生這麼大的事，怎麼沒聽到台灣有報導」?,Fake,生活,2022/2/10
影片宣稱「蓬佩奧突然公開認罪...蓬佩奧直言不諱地指出新冠病毒是美國製造的打擊中國的生化武器」？,Fake,國際,2022/2/10
影片「難得拍到神舟13號太空人在太空漫步， 讓我們真正了解到地球在宇宙中的自轉」？,Fake,科學研究,2022/2/10
「日本宣布進入疫苗後遺症緊急狀態，要求輝瑞進行賠償，否則起訴輝瑞滅絕人類罪」、「日本醫院貼出告示，請大家別打毒疫苗」？,Fake,國際,2022/2/10
「多國宣布取消所有檢疫程序，把新冠肺炎視為流感...德國研究證實每天用半熱鹽水漱口可消除喉嚨中的新冠病毒」？,Fake,國際,2022/2/9
影片宣稱「泉水在 5G 訊號下僅 15 分鐘的結晶狀態，結果令人震驚」？,Fake,科技資安,2022/2/9
圖片「新的衛星信號顯示俄羅斯在烏克蘭的邊界建了建築物（營房）。 營房擺出來 — #Let 's Go Brandon# 的字樣」？,Fake,國際,2022/2/9
影片「新年第一炸！就在剛剛北京正式放出王炸 宣布取代人民幣的貨幣出爐，兌換美元比例1: 1」？,Fake,國際,2022/2/8
「萵筍是抗癌霸王菜，能殺死96%癌細胞，普通人吃也可防癌..冬天千金菜，能保護心臟、促進食慾、養肝...」？,Fake,健康,2022/2/8
影片「蘇聯開始攻擊烏克蘭了，整個烏克蘭上空炮火連天」？,Fake,國際,2022/2/7
影片「哈薩克暴亂期間，位於哈國阿拉木圖境內的一所美國參與建造的生物實驗室遭到恐怖份子襲擊」？,Fake,國際,2022/2/7
"「有人送新年禮物來囉，虎年貼圖刮刮樂,立即接收下載」？",Fake,生活,2022/2/7
「這14天全省特定便利超商都不要去，因為他們的物流公司有15個人染疫..」？,Fake,生活,2022/2/5
「恭喜！沒打疫苗的人勝利了，你們的免疫體是完整的。昨天歐洲國家英國，蘇格蘭，捷克終止疫苗護照以及COVID禁令，以色列開始宣傳“自然免疫好於疫苗免疫”...美國CDC也第一次發佈“自然免疫優於疫苗免疫”報告...世界衛生組織（WHO）發佈以下重要通報」？,Fake,國際,2022/1/31
文章「茶葉內幕大曝光！喝不喝茶的都快看看！太驚人了」？,Fake,健康,2022/1/28
「肝內有癌，腳先知！5種異常（腳底紋路增多、腳底經常脫皮、腳部搔癢難耐、腳底發黃、腳掌發白）出現，多半是肝臟在求救」？,Fake,健康,2022/1/28
「感染Omicron後每4個人就有1個人出現『腦霧』，嚴重可能變成失智症」、「大家都害怕的失智症就是從腦霧開始的」？,Fake,健康,2022/1/28
「這陣子不要去大賣場買年貨，現在很容易被匡列，被匡列就不能在家過年，要去旅館過年了」？,Fake,政治與政策,2022/1/28
影片「長知識了，我一直以為山竹是長樹上的」？,Fake,生活,2022/1/28
「從打噴涕到癌症的9個步驟……存在，卻被你忽略了！ 看過了就知道為什麼不建議輕易去吃藥、打針、輸液了」？,Fake,健康,2022/1/28
影片「民進黨有功官員尾牙！祝這些官員全部都得新冠肺炎死翹翹！國安局長陳明通」？,Fake,政治與政策,2022/1/28
影片「美國F35戰機強闖南海，突然失去控制，急速衝向美航母，撞穿大洞，7名飛行員遇害」？,Fake,國際,2022/1/28
「國際普通法法院判決輝瑞、葛蘭素史克危害人類罪，禁止使用或徵收 COVID疫苗...請注意，法院已將所有COVID疫苗定為非法」？,Fake,國際,2022/1/27
「為何打完疫苗後遺症變多?不信您可以去驗看看自己的白血球是不是變少了? 好好讀一下，了解自己到底打了什麼疫苗」？,Fake,健康,2022/1/27
影片「美國參議員意外地承認有數以百萬甚至千萬人已死於疫苗注射」？,Fake,健康,2022/1/27
影片宣稱「大騙局快要被拆穿了，新冠病毒的死亡率與普通流感一樣」？,Fake,健康,2022/1/27
圖卡「野生座頭鯨有毆打虎鯨的習慣...甚至有座頭鯨聽到7.6公里外的虎鯨叫聲，並趕過去毆打了虎鯨一番...座頭鯨打虎鯨非常痛，強而有力的鰭與尾鰭配合下會把虎鯨打到頭昏眼花」？,Fake,環境能源,2022/1/26
圖卡「桃園疫情控制不住，出動方艙」、「最新型隔離艙運往桃機，用巨型下水道改造而成」?,Fake,生活,2022/1/26
「台灣養殖三種重大用藥的魚種：午仔魚、石斑魚、烏魚」？,Fake,生活,2022/1/26
影片「突發！美國宣布，所有中國人別想入境！下一秒中國直接宣布：震動世界的一幕上演」？,Fake,國際,2022/1/26
世衛影片：「接種過疫苗的更容易感染」？,Fake,健康,2022/1/26
各國酒駕刑罰文章「世界上酒駕最嚴的懲罰：發現一次直接槍斃」？,Fake,生活,2022/1/25
「清潔用品裡還有太多的化學物質，皮膚是人的最大器官經由皮膚吸收了化學藥劑醫學名詞叫經皮毒！經皮毒的東西使用40分鐘後直接抵達子宮和內臟」？,Fake,健康,2022/1/25
文章與圖卡「WHO本週已加入歐盟對Covid-19疫苗升起了白旗，承認現在的疫苗已不會產生任何作用」、「世衛組織緊急叫停疫苗，無免疫而副作用」？,Fake,國際,2022/1/24
「刺青師觀察，最近這幾個月，我們發現已接種者在接受刺青時，身體表皮的反應很不正常...這些客人的血液變了」？,Fake,健康,2022/1/24
影片「那個抵制冬奧干涉台灣的德國女外長報應來了，公安在柏林街頭當場逮補，朔爾茨下令：就地解雇押北京處決」？,Fake,國際,2022/1/24
影片「全國發出警示...韓國字包裝的金針菇...極有可能帶有一種李斯特菌。目前已有4人食用後死亡」？,Fake,生活,2022/1/22
影片「特大新聞！1月16日美國徹底妥協了！取消關稅！解禁華為！放棄台灣！原因曝光！拜登連夜宣布訪華」？,Fake,國際,2022/1/21
「豬身上有一味良藥，豬皮中的膠原蛋白，可減少疾病，軟化血管，可惜很多人都不會吃」？,Fake,健康,2022/1/21
影片宣稱「前世衛組織的副主席在歐盟會議上發表對新冠疫苗的爭議」？,Fake,健康,2022/1/21
影片宣稱「東加海底火山爆發」？,Fake,國際,2022/1/21
公文「今年三月開始夜間彈性限電了」、「計畫性停電」？,Fake,環境能源,2022/1/20
「美國大覺醒！美國高院停止疫苗強制令！英國1月底前停止強制令！英國證明疫苗加強針，破壞先天免疫系統...韓國醫學界要求停止疫苗接種！歐盟之歐洲藥品管理局，疫苗加強針，對免疫系統可能造成傷害...」？,Fake,國際,2022/1/20
影片「驚魂記...印尼鷹航2022.1.7 在伊朗馬什哈德巿降落情形...真耐摔」？,Fake,國際,2022/1/20
影片「整整7年！馬航MH370終於找到了......馬航MH370打撈畫面曝光......中國三艘打撈船鎖定目標，客機殘骸終於重見天日」？,Fake,國際,2022/1/19
「以下都是高雄目前的染疫區，盡量不要去」？,Fake,生活,2022/1/19
影片「新冠疫苗對人體的危害」？,Fake,健康,2022/1/19
「二氧化氯水溶液可治療新冠肺炎」、「飲用二氧化氯水溶液能治療癌症、慢性病、各種身體上的問題」、「打完疫苗三到六個月內，最神奇的MMS/CDS可以降解刺突蛋白和石墨烯危害」？,Fake,健康,2022/1/18
「1/6 日本政府宣布取消一切新冠疫苗強制，並把心肌炎風險標註在疫苗包裝」？,Fake,國際,2022/1/17
「聽台灣同鄉會朋友說，四個步驟返台，不用花錢，不用隔離十四天」？,Fake,政治與政策,2022/1/17
影片「東加海底火山爆發造成海嘯....有人大玩自拍險被巨浪捲走」？,Fake,國際,2022/1/17
影片「這就是鳳凰，極其珍貴，全世界據說不滿百隻」？,Fake,環境能源,2022/1/17
「愛達荷州醫生Ryan Cole說：新冠疫苗會降低人體對抗癌變的T細胞免疫，注定會得到一種癌症...耶魯大學癌症專家，Dr. Harvey Risch 指出這是行醫40年從未見過的癌症數字大爆發！」？,Fake,健康,2022/1/17
影片「13日！F16飛行員找到了！原來根本沒有墜海！現場驚人一幕曝光！果然在中國出現了」？,Fake,政治與政策,2022/1/15
影片「就在剛剛！徹底扛不住了！立陶宛總統全程中文道歉！28名政治人物連夜訪華！跪求中國再給一次機會！誰料剛下飛機一幕全傻眼了！」？,Fake,國際,2022/1/14
「同學的親外甥，在深圳醫院工作...他剛剛來電要我轉告所有的親戚朋友，冠狀病毒肺炎是乾咳無流鼻涕....只要大量喝茶，並用溫鹽水，茶，醋漱口，就能消滅新冠病毒」？,Fake,健康,2022/1/14
「朴槿惠被特赦了。別的不想多說了。看看她的漢字書法吧。不僅比例蒼勁，難得的是，內容語法還是現代漢語。看來朴家漢學修為深厚」？,Fake,國際,2022/1/13
「美國食品藥物管理局FDA正式宣布：輝瑞製藥公司對新冠肺炎的特效藥...Paxlovid是可以在藥房裡買到，回家自己服用的膠囊...」？,Fake,健康,2022/1/13
影片稱「你的免疫力到最後才是硬道理，今年冬天會死亡更多人數」？,Fake,健康,2022/1/12
影片「手機充電時在講電話，切記不能喝水，會導電入心臟的！切記！切記！」？,Fake,生活,2022/1/12
「各國酒駕罰則」圖卡？,Fake,生活,2022/1/11
訊息「瑞典氣候保護活動小女孩格蕾塔·童貝里（Greta Thunberg）強烈要求中國放棄用筷子以便保護樹木」？,Fake,國際,2022/1/11
「每天吃一湯匙（肉桂粉泡水），血糖值6.9降到4.0！這個食物是對抗糖尿病的剋星」？,Fake,健康,2022/1/11
「過年期間各地蔬果、肉類供應市場將休市11天...連休那麼久！要儲存點吃的、喝的，還有水果哦！」？,Fake,生活,2022/1/11
「朴槿惠出版《一個人的生活》寫到：朴槿惠和高英男秘密相愛....高英男來到了朴槿惠父母墓前，點燃自己..一把骨灰留在了荒野」？,Fake,國際,2022/1/11
「血糖高的人，每週堅持吃它（香菇），血糖輕鬆降下來，一生遠離糖尿病」？,Fake,健康,2022/1/10
「怪不得台灣人染新冠病毒人很少！ 現在總算找到原因了 ⋯ 香蕉 茶葉含有單寜酸體內只要有足夠的單寧酸含量即可早期破壞武肺病毒的蛋白使其失去複製能力」？,Fake,健康,2022/1/10
影片「一大早台軍大亂！一槍幹掉長官！然後投降解放軍！在軍營裡，蘋果直播不洩密，用華為就是洩密；他的兒子四個月才開過一次槍，每人總共五發子彈，說是預算不夠，不想開槍的可以把子彈給別人或者省下來」？,Fake,政治與政策,2022/1/7
影片「2022年1月1日元旦/國際大醜聞/川普妻子/梅蘭妮亞在醫院和醫生不軌。美國TV媒體報導...CNN將引起美國政壇大亂」？,Fake,國際,2022/1/7
影片「如果有人在觸電後被電死 10 到 15 秒，如果你用棍子打他的腳底，他就會復活」？,Fake,生活,2022/1/6
「耳朵癢」、「皮膚癢」是血糖超標訊號？,Fake,健康,2022/1/6
「最新最簡單的作票法，只要條仔咖來投票，一次拿五張八張身分證」、「同一個民眾拿了1-20張的身分證去投票，那個驗票的人也沒仔細看就讓你進去了..難怪故意讓監票人力不足」？,Fake,政治與政策,2022/1/6
「我去車城買豬肉，攤商跟我說，市面上有人販售豬肉，非常便宜，五花肉1斤賣100元...上星期五，台南、高雄、屏東，都已在販賣萊豬了」？,Fake,生活,2022/1/5
影片「大反轉！沃爾瑪 英特爾全崩潰了！拜登緊急取消新疆棉禁令！」？,Fake,國際,2022/1/5
影片「專家呼籲！ 兒童打疫苗將造成無法逆轉的損害，破壞免疫系統，禍患無窮」？,Fake,健康,2022/1/4
影片「因中國制裁問題！立陶宛政黨分裂！2黨議員議會現場打架！互扇耳光捶胸口！」？,Fake,國際,2022/1/4
「月經遲7天，衰老晚10年」？,Fake,健康,2022/1/3
影片「這是昨晚北京的煙火。天啊~傳統與5G，真是甘拜下風！」、「看看上海燈光煙火秀」？,Fake,國際,2022/1/3
影片「這是在北市政府前好漂亮的光影設計」？,Fake,生活,2022/1/3
新聞連結「我的天！萊劑，核食，現在還要再加上孔雀綠！以後不敢點吃乾煎黃魚了！」？,Fake,生活,2021/12/30
圖卡「如果導盲犬獨自走向你，代表他所引導的人需要你的幫助，跟著牠走，你將會得到一份無比的感激」？,Fake,生活,2021/12/30
「行政院長孫運璿，生前曾給兒子寫過一封信」？,Fake,生活,2021/12/29
照片「眾多台獨前輩們....請看清楚曾幾何時台灣獨立要靠這群...」？,Fake,政治與政策,2021/12/28
圖卡「美國禁止新疆產品出口美國 中國稀土註冊地改新疆 以牙還牙 真的絕了」？,Fake,國際,2021/12/28
「壁虎的尿液毒性很大且嚴重時會使皮膚潰爛，眼睛失明...若誤食其爬過的食物嚴重時會中毒死亡」？,Fake,生活,2021/12/27
圖卡宣稱「吳念真辦公室遭搜索」？,Fake,政治與政策,2021/12/24
影片「中國怒宣：禁止澳洲運動員參加北京冬奧！美國質問中國憑什麼！北京亮出莫里森慫恿澳洲運動員攪局鐵證」？,Fake,國際,2021/12/24
連結「獨家！王力宏與藝人不雅照」？,Fake,科技資安,2021/12/23
「今年的立春又遇除夕，這有個名堂叫『謝交春』，是個好兆頭」？,Fake,生活,2021/12/23
「（小蘇打粉泡水）...2分鐘去掉飯菜農藥」？,Fake,生活,2021/12/23
影片被指稱是「加入民進黨求得一官半職，就有享不完的榮華富貴....蔡政府官員民代們圍繞著美女辣妹真是精彩，這些揮霍著民脂民膏的人民血汗納稅錢，天理何在」？,Fake,政治與政策,2021/12/22
「蚊子吸血時不能拍打，觸角會留在皮膚裡干擾人體，還會傳播傳染病」？,Fake,健康,2021/12/22
照片「據說世界上已發現2萬多個巨人化石，卻被主流媒體刻意隱瞞」？,Fake,國際,2021/12/21
「還在台灣防疫好棒棒？相信媒體政府專家繼續打針？打針死都比染疫死還多了…再打下去恐怕狀況只會更嚴峻」？,Fake,健康,2021/12/21
公告「農委會上星期五已經偷偷通過，台灣養豬業者也可以使用瘦肉精，但是幾乎沒有新聞報導，所以以後不是不吃美豬就可以，台灣豬也有」？,Fake,政治與政策,2021/12/21
影片「小孩溺水，倒掛在肩上跑步，救回來了」？,Fake,生活,2021/12/20
文章「日本罪行瞞不住了？近海出現密密麻麻浮屍，世界目光移向東京......難道日本又偷偷排核廢水了」？,Fake,國際,2021/12/20
「請幫忙把秘方（荔枝腰子湯）傳給大家知道，腎病從此不用再花錢洗腎受苦，救一個人等於救一個家庭」？,Fake,生活,2021/12/20
影片「超級可怕的民進黨，為了一個公投無所不用其極，浪費民脂民膏......請客吃飯上百桌，然後又準備了摸彩的禮物，還有摩托車/腳踏車，台灣真的會被他們玩垮了」？,Fake,政治與政策,2021/12/19
照片：「年輕女子手舉看板，稱『蔡英文 賣台 滾出台灣』」？,Fake,政治與政策,2021/12/19
